tisk_id,osoba_id
1073,319
1095,326
1095,180
1095,327
1095,319
1095,320
1115,102
1115,48
1115,296
1115,281
1117,207
1117,40
1117,295
1122,326
1122,318
1122,319
1122,320
1122,93
1122,321
1122,322
1122,115
1122,323
1122,324
1122,325
1122,327
1122,328
1122,180
1122,329
1122,330
1122,331
1122,332
1129,100
1129,72
1129,274
1129,139
1129,171
1129,134
1129,256
1129,107
1129,67
1129,244
1129,335
1129,261
1129,279
1129,15
1129,76
1129,280
1129,277
1129,273
1129,111
1129,172
1129,242
1129,226
1129,221
1129,40
1129,210
1129,209
1129,228
1129,64
1129,297
1129,143
1129,231
1130,100
1130,72
1130,274
1130,139
1130,171
1130,134
1130,256
1130,107
1130,67
1130,244
1130,335
1130,261
1130,279
1130,15
1130,76
1130,280
1130,277
1130,273
1130,111
1130,172
1130,242
1130,226
1130,221
1130,40
1130,210
1130,209
1130,228
1130,64
1130,297
1130,143
1130,231
1131,100
1131,118
1131,283
1131,64
1131,300
1131,274
1131,4
1131,22
1131,256
1131,15
1131,72
1131,271
1131,107
1131,278
1131,261
1131,61
1131,91
1131,129
1131,279
1131,273
1131,110
1131,71
1131,277
1131,244
1131,198
1131,164
1131,259
1131,258
1131,134
1131,260
1131,257
1131,270
1131,171
1131,209
1132,100
1132,118
1132,283
1132,64
1132,300
1132,274
1132,4
1132,22
1132,256
1132,15
1132,72
1132,271
1132,107
1132,278
1132,261
1132,61
1132,91
1132,129
1132,279
1132,273
1132,110
1132,71
1132,277
1132,244
1132,198
1132,164
1132,259
1132,258
1132,134
1132,260
1132,257
1132,270
1132,171
1132,209
1133,100
1133,118
1133,283
1133,64
1133,300
1133,274
1133,4
1133,22
1133,256
1133,15
1133,72
1133,271
1133,107
1133,278
1133,261
1133,61
1133,91
1133,129
1133,279
1133,273
1133,110
1133,71
1133,277
1133,244
1133,198
1133,164
1133,259
1133,258
1133,134
1133,260
1133,257
1133,270
1133,171
1133,209
1139,87
1139,100
1154,312
1154,314
1155,312
1155,314
1190,305
1190,312
1207,301
1207,64
1207,333
1207,334
1207,94
1207,63
1207,296
1207,295
1207,297
1207,156
1221,63
1221,171
1259,8
1259,207
1259,12
1259,203
1259,204
1259,208
1259,209
1259,210
1259,211
1259,35
1259,212
1259,213
1259,39
1259,214
1259,215
1259,217
1259,218
1259,219
1259,221
1259,222
1259,77
1259,223
1259,224
1259,225
1259,227
1259,229
1259,230
1259,122
1259,124
1259,232
1259,233
1259,234
1259,235
1259,236
1259,237
1259,238
1259,239
1259,240
1259,241
1259,242
1259,243
1259,245
1259,246
1259,248
1259,249
1259,250
1259,251
1259,252
1259,196
1259,254
1270,214
1270,8
1270,204
1270,208
1270,209
1270,210
1270,211
1270,35
1270,213
1270,39
1270,40
1270,215
1270,217
1270,219
1270,221
1270,222
1270,77
1270,223
1270,225
1270,226
1270,227
1270,124
1270,233
1270,234
1270,236
1270,237
1270,238
1270,240
1270,242
1270,243
1270,245
1270,246
1270,247
1270,248
1270,250
1270,251
1270,252
1270,254
1278,139
1278,277
1278,273
1278,278
1278,259
1278,270
1282,31
1282,304
1282,136
1282,314
1296,326
1296,318
1296,319
1296,320
1296,93
1296,321
1296,322
1296,115
1296,323
1296,324
1296,325
1296,327
1296,328
1296,180
1296,329
1296,330
1296,331
1296,332
1311,326
1311,318
1311,319
1311,320
1311,93
1311,321
1311,322
1311,115
1311,323
1311,324
1311,325
1311,327
1311,328
1311,180
1311,329
1311,330
1311,331
1311,332
1316,122
1316,241
1316,203
1316,214
1316,239
1316,211
1316,212
1317,77
1317,8
1317,204
1317,208
1317,210
1317,211
1317,35
1317,40
1317,214
1317,215
1317,219
1317,225
1317,227
1317,229
1317,230
1317,124
1317,232
1317,233
1317,239
1317,240
1317,243
1317,245
1317,246
1317,248
1317,249
1317,250
1317,252
1362,228
1362,12
1365,19
1365,303
1365,36
1365,304
1365,305
1365,306
1365,307
1365,308
1365,309
1365,310
1365,99
1365,105
1365,136
1365,312
1365,313
1365,162
1365,316
1365,317
1366,39
1366,253
1366,228
1366,122
1366,210
1366,124
1366,246
1366,214
1366,254
1366,40
1366,16
1366,243
1366,237
1366,240
1366,226
1366,232
1366,227
1366,248
1366,218
1366,250
1366,239
1366,230
1366,249
1366,217
1366,12
1366,235
1366,242
1366,251
1366,219
1366,252
1366,196
1366,229
1366,247
1366,211
1366,209
1366,223
1366,216
1366,241
1366,35
1366,212
1366,236
1366,213
1366,222
1366,215
1366,225
1366,238
1366,245
1366,233
1366,207
1366,221
1366,8
1366,224
1366,234
1366,208
1371,326
1371,318
1371,319
1371,320
1371,93
1371,321
1371,322
1371,115
1371,323
1371,324
1371,325
1371,327
1371,328
1371,180
1371,329
1371,330
1371,331
1371,332
1377,209
1377,223
1388,312
1388,212
1388,285
1413,77
1413,207
1413,8
1413,12
1413,16
1413,209
1413,210
1413,211
1413,35
1413,213
1413,39
1413,40
1413,214
1413,215
1413,216
1413,217
1413,218
1413,219
1413,223
1413,225
1413,229
1413,230
1413,122
1413,124
1413,233
1413,236
1413,238
1413,239
1413,240
1413,241
1413,242
1413,243
1413,245
1413,247
1413,252
1413,253
1413,254
1416,116
1416,16
1416,64
1416,48
1416,181
1417,116
1417,16
1417,64
1417,48
1417,181
1417,303
1418,71
1423,333
1423,100
1424,87
1433,218
1433,207
1433,209
1433,225
1433,226
1471,211
1471,214
1488,216
1514,79
1514,170
1516,214
1517,54
1517,295
1517,296
1517,333
1517,297
1517,334
1517,63
1517,64
1517,94
1517,95
1517,300
1517,143
1517,156
1517,301
1517,302
1517,165
1523,216
1523,335
1523,143
1523,303
1523,317
1523,180
1523,280
1523,254
1523,207
1530,67
1530,246
1541,303
1541,317
1551,256
1551,100
1551,139
1551,271
1551,262
1551,341
1551,15
1551,267
1551,255
1551,342
1551,276
1551,48
1551,129
1551,76
1551,172
1551,171
1551,4
1551,278
1551,259
1551,69
1551,64
1551,333
1551,334
1551,296
1551,143
1551,156
1551,95
1551,165
1551,301
1551,94
1551,63
1551,54
873,63
873,209
1196,63
1196,194
1281,209
1281,204
1650,228
1650,239
5426,54
5426,297
5447,410
5447,215
5447,244
5448,8
5448,236
5448,237
5448,77
5448,250
5450,416
5450,39
5480,350
5480,211
5480,392
5480,310
7068,54
7068,297
7081,303
7081,310
7081,312
7081,309
7081,5296
7072,282
7072,405
7159,430
7072,5280
7072,5281
7072,5277
7072,5278
7080,333
7080,235
7080,400
7080,309
7080,5323
7080,5291
7080,392
7080,5297
7080,269
7082,378
7082,263
7082,347
7082,429
7082,5213
7082,401
7082,401
7090,5283
7090,5284
7089,235
7089,309
7089,333
7146,360
7146,5273
7150,344
7150,247
7150,215
7150,454
7150,226
7150,389
7150,396
7150,236
7150,220
7150,250
7150,19
7155,378
7155,374
7155,357
7155,5300
7155,244
7155,269
7155,372
7155,371
7155,5281
7155,277
7155,273
7156,100
7156,64
7156,382
7156,389
7156,5305
7156,5287
7156,302
7156,5325
7156,5323
7156,5297
7157,277
7157,5286
7157,273
7157,5281
7157,423
7157,407
7157,372
7158,406
7158,345
7158,275
7158,270
7158,5253
7158,282
7158,348
7158,400
7158,110
7158,5280
7158,5258
7158,5285
7158,5278
7158,5277
7158,5286
7158,347
7158,430
7158,5300
7158,244
7158,5259
7158,5256
7158,407
7158,423
7158,277
7158,431
7158,273
7158,383
7158,358
7163,372
7163,5281
7163,273
7163,431
7163,277
7163,270
7163,400
7163,110
7163,335
7163,269
7163,348
7163,383
7159,5273
7159,164
7159,360
7159,421
7159,5259
7159,269
7159,348
7159,437
7159,5300
7159,423
7159,5258
7159,67
7159,353
7159,401
7159,407
7159,378
7159,5253
7159,261
7159,356
7160,5213
7160,345
7160,5257
7160,356
7160,430
7160,5278
7160,5277
7160,110
7160,401
7160,282
7160,164
7160,266
7160,360
7160,423
7160,415
7160,421
7160,5258
7160,5300
7160,5273
7160,5301
7160,269
7160,275
7160,383
7160,358
7161,345
7161,275
7161,5213
7161,415
7161,431
7161,285
7161,110
7161,270
7161,273
7161,67
7161,5259
7161,5257
7161,423
7161,407
7161,266
7161,371
7161,372
7161,378
7161,5273
7161,405
7161,282
7161,164
7161,421
7161,360
7161,406
7161,5285
7161,5278
7161,5277
7161,5258
7161,5280
7161,400
7161,261
7161,269
7161,348
7161,5286
7161,5300
7161,5301
7161,5253
7161,357
7175,437
7175,5306
7175,423
7175,421
7175,5258
7175,5259
7175,5257
7175,371
7175,406
7175,405
7175,273
7175,358
7175,269
7175,5253
7175,5213
7175,372
7175,374
7175,5285
7175,407
7175,5278
7175,431
7180,248
7180,210
7180,5323
7181,263
7181,378
7181,164
7205,301
7205,5254
7205,64
7205,302
7214,5273
7214,269
7214,348
7214,335
7214,5280
7214,400
7214,5277
7214,5278
7214,390
7214,345
7214,5286
7214,5301
7214,5300
7214,347
7214,430
7214,383
7214,358
7214,270
7214,5253
7214,282
7214,67
7214,273
7214,431
7214,5281
7214,372
7214,378
7214,415
7214,244
7214,5259
7214,423
7214,407
7214,401
7214,5213
7214,280
7214,5257
7214,164
7214,429
7217,5260
7217,5302
7217,5293
7217,379
7217,425
7219,454
7219,312
7219,5276
8808,227
8808,377
8808,136
8808,420
8808,250
8811,345
8811,5213
8811,406
8811,5285
8811,5278
8811,5277
8811,5258
8811,275
8811,5259
8811,415
8811,164
8811,285
8811,421
8811,111
8811,5257
8811,437
8811,371
8811,378
8811,357
8811,273
8811,67
8811,374
8811,423
8811,407
8811,348
8811,269
8811,429
8812,5322
8812,5295
8812,5296
8812,5312
6299,1183
6299,193
6299,3092
6299,139
6299,3840
6352,4624
6352,77
6352,2637
6352,64
6352,181
6397,64
6397,202
6397,81
6397,116
6397,3092
6397,139
7054,449
7054,1973
7054,43
7054,3855
7054,3934
7054,2259
7054,3560
7054,2127
8822,100
8822,389
8822,5287
8822,5325
8822,5224
8822,417
8876,211
8876,164
8876,377
8876,5305
8876,54
8888,374
8888,227
8888,357
8888,420
8888,407
8888,304
8888,5322
8888,250
8888,5305
8888,5318
8889,111
8889,280
8890,31
8890,4778
8890,5322
8891,366
8891,31
8891,219
8891,277
8891,36
8891,5275
8891,317
8891,5282
8895,382
8895,403
8895,193
8895,5298
8895,386
8905,345
8905,275
8905,5213
8905,5285
8905,5278
8905,5300
8905,5301
8905,5259
8905,266
8905,5306
8905,270
8905,164
8905,431
8905,273
8905,374
8905,67
8905,372
8905,277
8905,5281
8905,261
8905,421
8905,360
8905,5258
8905,348
8905,269
8905,5280
8905,406
8905,356
8905,383
8905,358
8905,335
8905,5256
8906,345
8906,275
8906,5213
8906,5285
8906,5278
8906,5300
8906,5301
8906,5259
8906,266
8906,5306
8906,270
8906,164
8906,431
8906,273
8906,374
8906,67
8906,372
8906,277
8906,5281
8906,261
8906,421
8906,360
8906,5258
8906,348
8906,269
8906,5280
8906,406
8906,356
8906,383
8906,358
8906,335
8906,5256
8938,5213
8938,345
8947,54
8947,297
8947,5224
8947,236
8947,5256
8955,344
8955,247
8955,19
8955,5324
8955,5287
8955,215
8955,226
8955,389
8955,454
8955,425
8955,5288
8955,5297
8955,5319
8959,5253
8959,356
8960,5312
8960,303
8960,5302
8960,5260
8960,5295
8960,5270
8960,206
8960,5303
8960,19
8960,5307
8960,5328
8960,310
8960,5308
8960,5322
8960,311
8960,5289
8960,5261
8960,31
8960,5267
8960,36
8960,304
8960,305
8960,4778
8960,136
8960,312
8960,5296
8960,5282
8960,5275
8960,5293
8960,366
8960,379
8960,5313
8960,5321
8960,309
8960,5274
8960,99
8960,5290
8960,425
8960,5268
8960,317
8960,5304
8968,5293
8968,396
8968,419
8988,5278
8988,5277
8988,5285
8988,5306
8988,5280
8988,277
8988,431
8988,5281
8988,400
8988,335
8988,412
8988,110
8988,5258
8988,430
8989,99
8989,206
8989,5268
8989,5295
8992,371
8992,5300
8992,261
8992,383
8992,270
8992,372
8992,5256
8992,5281
8992,415
8992,357
8992,111
8999,4778
8999,5304
9004,5320
9004,301
9004,5325
9004,261
9004,5313
9004,5311
9004,196
9004,5254
9004,5299
9004,5271
9004,390
9004,5324
9004,5291
9004,5314
9004,64
9004,5256
9005,417
9005,226
9005,5264
9005,392
9017,349
9017,5263
9017,5254
9017,5320
9017,196
9033,345
9033,275
9033,5213
9033,431
9033,406
9033,5258
9033,412
9033,5285
9033,5278
9033,5277
9033,5301
9033,430
9033,347
9033,415
9033,423
9033,5259
9033,5256
9033,244
9033,5306
9033,273
9033,5280
9033,110
9033,269
9033,348
9033,335
9033,164
9033,360
9033,421
9033,111
9033,111
9033,5300
9033,285
9042,54
9042,297
9042,390
9042,64
9046,5291
9046,122
9046,5289
9046,5290
9048,206
9048,235
9048,99
9048,5294
9048,5268
9048,5282
9049,63
9049,64
9049,275
9061,100
9061,5254
9061,67
9061,386
9061,389
9061,5325
9061,5224
9061,5287
9061,5305
9061,5357
9061,5323
9061,5261
9061,5256
9061,220
9081,31
9081,248
9081,4778
9081,366
9081,379
9081,5308
9081,5322
9081,5275
9085,5213
9085,345
9085,111
9085,406
9085,5257
9085,280
9085,383
9085,358
9085,430
9085,5286
9085,412
9085,5301
9085,5285
9085,5278
9085,5277
9085,400
9085,110
9085,5258
9085,5280
9085,335
9085,269
9085,421
9085,360
9085,164
9085,275
9085,244
9085,407
9085,5253
9085,5300
9085,423
9085,437
9085,429
9085,261
9085,5273
9085,357
9085,415
9085,372
9085,5281
9085,277
9085,431
9085,273
9085,374
9085,67
9085,282
9085,285
9085,405
9085,270
9085,5306
9086,5314
9086,5309
9086,234
9086,219
9086,5323
9086,366
9086,317
9087,297
9087,54
9087,295
9087,5314
9087,5291
9087,64
9087,390
9087,63
9087,392
9087,5262
9087,416
9087,301
9087,5315
9087,5324
9087,302
9087,5309
9088,297
9088,54
9088,295
9088,5314
9088,5291
9088,64
9088,390
9088,63
9088,392
9088,340
9088,5262
9088,416
9088,301
9088,5315
9088,5324
9088,302
9088,5309
9089,297
9089,54
9089,295
9089,5314
9089,5291
9089,64
9089,390
9089,63
9089,392
9089,340
9089,5262
9089,416
9089,301
9089,5315
9089,5324
9089,302
9089,5309
9090,54
9090,297
9090,295
9090,5314
9090,5291
9090,64
9090,390
9090,63
9090,392
9090,340
9090,416
9090,5262
9090,301
9090,5315
9090,5324
9090,302
9090,5309
13833,252
13833,31
13833,303
13833,5297
13833,64
13833,225
13833,266
13833,100
13833,401
13833,280
13834,390
13834,5262
13834,396
13834,5287
13834,54
13834,5325
13834,5291
13834,5324
13834,63
13834,297
13834,247
13834,344
13834,454
13834,5288
13834,236
13841,54
13841,297
26784,454
26784,303
26784,196
26784,210
26788,5213
26788,406
26788,111
26788,358
26788,383
26788,421
26812,5314
26812,5323
26812,382
26812,372
26812,386
26812,5309
26812,273
26812,431
26812,412
26812,269
26812,5298
26812,5310
26812,5262
26812,5259
26812,64
26812,390
26812,5324
26812,5256
26812,301
26812,358
26798,5295
26798,303
26798,31
26798,5302
26798,5260
26798,206
26798,5303
26798,5289
26798,5267
26798,5274
26798,366
26798,5313
26798,5328
26798,310
26798,5308
26798,5322
26798,136
26798,317
26798,5312
26798,5275
26808,396
26808,379
26808,390
26808,5287
26847,234
26847,5318
26847,420
26847,5314
26847,5323
26847,304
26847,136
26861,374
26861,227
26861,5318
26861,357
26861,420
26861,407
26861,304
26861,5322
26861,250
26869,5298
26869,5224
26869,237
26869,420
26869,5305
26869,382
26869,219
26869,5318
26869,64
26869,5310
26869,5319
26869,333
26869,5291
26869,5314
26869,5252
26870,5272
26870,211
26870,247
26872,5268
26872,309
26872,235
26882,353
26882,356
26882,5280
26882,405
26882,406
26882,111
26882,164
26882,360
26882,347
26882,430
26882,407
26882,423
26882,5300
26882,5306
26882,270
26882,285
26882,282
26882,269
26882,335
26882,400
26882,110
26882,348
26882,5277
26882,5278
26882,5285
26903,356
26903,357
26903,406
26910,5260
26910,31
26910,136
26910,317
26847,437
26847,277
26928,5320
26928,301
26928,5313
26928,196
26928,5254
26928,5299
26928,5311
26928,5271
26928,5263
26928,5263
26932,437
26932,280
26932,357
26932,244
26932,5213
26932,423
26932,5257
26932,277
26932,431
26932,372
26932,371
26932,5259
26932,273
26932,383
26943,5272
26943,5252
26943,5314
26943,5317
26943,5319
26947,143
26947,340
26947,377
26947,111
26947,280
26947,5213
26947,64
26947,54
26947,5252
26947,67
26947,164
26947,246
26947,5285
26947,382
26947,5278
26947,5277
26947,302
26947,301
26947,5309
26947,5315
26947,335
26947,348
26947,420
26947,63
26947,297
26947,392
26947,5262
26947,317
26947,36
26947,379
26947,390
26947,5291
26947,333
26947,5256
26953,5365
26953,389
26953,5357
26954,266
26954,348
26954,335
26947,5324
26956,360
26956,353
26956,5253
26956,423
26956,280
26956,111
26956,421
26956,357
26956,273
26956,371
26956,5281
26956,277
26956,383
26957,360
26957,5269
26957,377
26957,5365
26957,5273
26957,301
26957,77
26957,357
26957,378
26963,211
26963,349
26963,5284
26963,54
26963,5262
26966,5273
26966,372
26966,437
26966,371
26966,5281
26966,261
26966,360
26966,5306
26966,270
26966,285
26966,5285
26966,5278
26966,5277
26966,412
26966,5280
26966,429
26966,5300
26966,5253
26966,430
26966,273
26966,111
26973,5325
26973,225
26973,429
26973,5321
26973,5305
26973,218
26973,285
26973,5313
26973,417
26988,5260
26988,382
26988,386
26988,5287
26988,5324
26988,425
26986,111
26986,280
26986,335
26985,111
26985,280
26985,335
26982,122
26982,5263
26982,196
26987,164
26987,5213
26987,406
26987,356
26987,358
26987,383
26987,430
26987,5300
26987,5301
26987,412
26987,5285
26987,5278
26987,5257
26987,244
26987,401
26987,5277
26987,5280
26987,335
26987,348
26987,285
26987,282
26987,5306
26987,5253
26987,270
26987,431
26987,273
26987,374
26987,111
26987,421
26987,67
26987,277
26987,5281
26987,437
26987,372
26987,415
26987,357
26987,378
26987,5256
26987,261
26987,5273
26987,280
26987,5259
26987,360
26994,437
26995,5213
26995,5285
26995,374
26995,353
26995,244
26995,164
26993,5358
26972,16
7083,39
7084,403
7085,237
7086,237
7104,237
7105,403
7106,403
7101,124
7107,239
7108,239
7109,239
7110,239
7113,448
7115,39
7116,237
7117,5327
7118,124
7119,124
7123,398
7124,398
7125,124
7126,295
7127,295
7134,5217
7131,5326
7129,239
7136,124
7135,448
7132,403
7133,237
7130,239
7153,209
7167,237
7170,4737
7172,5217
7182,237
7184,295
7183,237
7186,403
7187,448
7188,239
7189,239
7190,237
7192,5327
7193,5327
7197,5327
7200,124
7200,295
7201,124
7198,237
7194,295
7195,4737
7196,39
7199,237
26971,5316
8815,5327
8820,237
8840,237
8843,448
8844,4737
8848,295
8849,5217
8851,448
8854,422
8855,39
8856,39
8857,39
8858,39
8859,237
8860,237
8862,237
8863,448
8864,448
8866,448
8867,295
8867,4737
8867,5327
8867,124
8868,124
8869,398
8870,39
8871,5327
8872,237
8898,124
8901,209
8904,239
8913,39
8916,4737
8917,239
8918,39
8919,39
8920,39
8921,39
8923,39
8924,237
8925,239
8926,448
8927,5326
8928,237
8929,5327
8930,237
8931,295
8932,295
8933,237
8934,237
8940,209
8941,209
8950,448
8954,422
8961,237
8962,237
8963,422
8966,448
8970,237
8971,237
8972,237
8973,237
8974,422
8975,241
8976,237
8977,239
8978,237
8979,124
8980,241
8981,241
8983,5326
8984,237
8985,237
9009,209
9010,239
26970,295
26969,295
26968,237
26967,237
26965,422
9011,5326
9012,209
9013,422
9018,448
9019,124
26964,422
9020,448
9021,124
9021,295
9022,5364
9023,295
9024,422
9025,295
9026,295
9027,295
9028,295
9029,124
9034,403
9035,403
9036,237
9066,239
9067,239
9068,239
9069,239
9070,237
9071,239
9072,239
9074,5327
9075,237
9076,237
9077,237
9093,5327
13835,237
13839,5364
13843,39
13844,237
26922,5326
26923,16
26924,16
26925,39
26926,39
26930,39
13848,5326
13849,124
26962,5316
13850,124
14771,5327
26757,5327
26758,5327
26759,5327
26763,237
26772,124
26774,5358
26778,237
26779,39
26787,237
26787,124
26793,237
26794,237
26961,39
26959,237
26958,241
26952,237
26951,237
26949,416
26948,124
26936,5364
26796,403
26801,124
26802,124
26809,237
26810,237
26811,124
26813,239
26814,5364
26817,237
26818,237
26819,237
26820,398
26821,398
26822,237
26823,5327
26825,5364
26826,5364
26827,5364
26829,5364
26830,237
26831,237
26832,124
26833,241
26834,241
26835,237
26836,237
26837,237
26838,237
26839,237
26840,239
26841,239
26842,422
26842,295
26843,422
26844,403
26845,237
26846,5364
26862,124
26917,209
26874,124
26875,237
26879,16
26889,237
26891,422
26914,209
26901,5364
26892,422
26898,398
26895,5326
26895,39
26893,5364
26894,295
9093,5316
8854,4737
9018,5364
13839,448
9022,448
9020,5364
8950,5364
8916,422
8867,422
8863,5364
8849,5358
8844,422
26996,5213
26996,406
26996,111
26996,358
26996,383
26996,421
26996,401
26997,301
26997,5283
26997,64
26997,5323
26997,5285
26997,5291
26997,5324
26997,63
26997,297
26997,429
26998,301
26998,5283
26998,5285
26998,5284
26998,312
26998,5323
26998,5324
26998,5291
26998,63
26998,333
26998,420
26998,297
26998,5265
26998,5261
26998,386
26998,220
26998,5314
26998,64
27001,54
27001,297
27001,5309
27001,64
27001,5314
27001,5262
27001,302
27001,390
27001,5324
27001,333
27001,5315
27001,143
27001,301
27004,239
27003,239
27002,237
27005,5326
27008,5358
27009,5358
27010,239
27011,239
27012,239
27013,16
27014,237
27015,398
27016,5364
27017,5364
27018,5364
27019,295
27033,5272
27033,386
27033,225
27033,5298
27035,54
27035,297
27035,390
27035,5309
27035,5262
27035,340
27035,5324
27035,64
27035,301
27035,392
27035,302
27035,63
27035,5291
27034,54
27034,297
27034,390
27034,5309
27034,5262
27034,340
27034,5324
27034,64
27034,301
27034,392
27034,302
27034,63
27034,5291
27042,5260
27042,5270
27042,425
27046,237
27049,239
27050,422
27050,295
27053,312
27053,5296
27053,122
27048,5305
27048,419
27048,5252
27048,280
27048,64
27048,5256
27058,297
27058,54
27058,64
27058,5262
27058,301
27058,5315
27058,5324
27063,354
27063,5310
27063,335
27063,348
27063,5307
27063,36
27063,5252
27063,5297
27065,235
27065,5297
27065,5254
27065,5254
27056,422
27069,5316
27085,302
27085,5325
27085,5254
27085,5263
27085,235
27085,5320
27073,241
27074,241
27075,241
27076,237
27078,16
27079,422
27080,395
8849,389
13839,403
27097,422
27099,398
27098,295
27108,377
27108,64
27108,302
27132,5277
27132,357
27132,5256
27132,335
27132,261
27132,5285
27132,401
27132,270
27132,5280
27132,5281
27132,5278
27138,5263
27138,5322
27138,349
27138,5303
27138,19
27138,454
27138,5307
27138,5288
27138,5267
27138,5311
27138,4778
27138,309
27138,5274
27138,5328
27138,5308
27138,136
27138,5275
27138,317
27138,5304
27140,248
27140,5310
27140,410
27140,386
27140,419
27140,354
27140,367
27140,5252
27146,348
27146,354
27146,36
27146,5315
27146,5357
27148,5279
27148,303
27148,309
27148,301
27148,5262
27148,5328
27148,5308
27167,5278
27148,344
27148,5342
27148,5271
27148,354
27148,5263
27148,210
27148,363
27148,5297
27148,215
27148,367
27148,5252
27148,218
27148,5298
27148,219
27148,450
27148,220
27148,382
27148,5385
27148,77
27148,386
27148,454
27148,5120
27148,226
27148,227
27148,396
27148,230
27148,5276
27148,5387
27148,5283
27148,5254
27148,122
27148,5265
27148,5310
27148,234
27148,235
27148,5311
27148,236
27148,237
27148,5299
27148,5255
27148,5319
27148,239
27148,419
27148,243
27148,246
27148,247
27148,5266
27148,249
27148,5292
27148,250
27148,426
27148,5388
27148,5272
27148,252
27148,196
27148,5294
27148,5312
27148,5302
27148,5260
27148,5295
27148,5270
27148,206
27148,5303
27148,19
27148,5307
27148,5289
27148,5261
27148,31
27148,5267
27148,361
27148,36
27148,304
27148,305
27148,4778
27148,5293
27148,366
27148,5313
27148,5274
27148,99
27148,5290
27148,5322
27148,136
27148,5381
27148,312
27148,5296
27148,5282
27148,5380
27148,5275
27148,425
27148,5268
27148,317
27148,5304
27148,5224
27164,5252
27164,5256
27164,5305
27164,419
27164,420
27166,64
27166,225
27166,360
27166,312
27166,5224
27166,382
27166,302
27166,4
27166,5263
27166,5252
27166,301
27166,5314
27166,5324
27166,5297
27166,390
27166,5291
27166,333
27166,77
27166,297
27166,63
27166,5315
27166,420
27166,392
27166,5262
27166,5309
27166,54
27166,143
27166,5320
27166,381
27166,275
27166,5284
27166,5254
27166,122
27166,235
27166,5385
27166,5283
27166,5311
27166,196
27166,5269
27166,5255
27166,5388
27166,5276
27166,5317
27166,250
27166,5279
27166,5342
27166,5318
27166,227
27166,5386
27166,5325
27166,5286
27166,5287
27166,5256
27166,406
27166,356
27167,5285
27167,5277
27167,421
27167,5256
27167,5306
27167,358
27167,360
27167,371
27167,437
27167,383
27167,5377
27167,5379
27167,335
27167,269
27167,348
27167,400
27167,110
27167,5280
27167,412
27167,345
27167,430
27167,347
27167,261
27167,415
27167,357
27167,5281
27167,5375
27174,5273
27174,372
27184,5294
27184,235
27184,5385
27184,5265
27188,5321
27188,5293
27188,5312
27188,5302
27188,5260
27188,5295
27188,5270
27188,206
27188,5303
27188,19
27188,5307
27188,5289
27188,5261
27188,31
27188,5267
27188,303
27188,361
27188,36
27188,304
27188,305
27188,4778
27188,366
27188,5313
27188,309
27188,5274
27188,5290
27188,5328
27188,5308
27188,136
27188,5381
27188,312
27188,5296
27188,5282
27188,5380
27188,5275
27188,425
27188,5268
27188,317
27188,5304
27202,303
27202,36
27202,5307
27202,5328
27207,377
27207,77
27207,5305
27207,250
27203,345
27203,111
27203,164
27203,358
27203,275
27203,5306
27203,383
27203,5300
27203,415
27203,5258
27203,5376
27203,360
27203,280
27203,244
27203,357
27203,266
27203,282
27203,401
27203,335
27203,110
27203,5256
27203,356
27203,430
27203,347
27203,5379
27203,5281
27203,5280
27203,5378
27203,372
27203,374
27203,5285
27203,261
27203,371
27203,406
27203,431
27203,273
27203,270
27203,421
27203,437
27203,5365
27235,5260
27235,304
27235,5322
27235,136
27229,333
27229,5294
27229,309
27229,5291
27229,235
27238,5306
27238,5278
27238,5277
27238,5285
27238,270
27238,5253
27238,269
27238,335
27238,348
27238,110
27238,421
27238,360
27239,219
27239,5314
27239,5304
27239,5318
27239,305
27239,234
27239,215
27239,5311
27241,345
27241,111
27241,164
27241,412
27241,383
27241,5306
27241,358
27241,406
27241,5378
27241,421
27241,4
27241,261
27241,5273
27241,415
27241,357
27241,378
27241,437
27241,371
27241,5281
27241,431
27241,273
27241,67
27241,347
27241,430
27241,5259
27241,5256
27241,244
27241,275
27241,5375
27241,270
27241,5379
27241,5377
27241,335
27241,269
27241,348
27241,110
27241,400
27241,5280
27241,5285
27241,5258
27241,5301
27241,5300
27241,5278
27241,5365
27242,282
27242,347
27242,5379
27242,5256
27242,356
27242,261
27242,371
27242,374
27242,5375
27242,5253
27242,266
27242,110
27242,400
27242,401
27242,406
27242,5281
27242,5277
27242,270
27242,273
27242,437
27242,5378
27242,164
27242,423
27242,430
27242,431
27226,295
27225,398
27225,209
27224,237
27144,239
27139,237
27119,295
27120,237
27121,5383
27124,239
27125,239
27157,5326
27173,237
27160,16
27147,237
27161,237
27159,5383
27162,211
27154,5384
27189,237
27177,239
27163,422
27214,5384
27171,5326
27175,398
27193,209
27200,295
27192,209
27195,5382
27195,16
27196,5382
27196,16
27197,237
27201,209
27204,403
27205,403
27209,295
27215,5383
27216,239
27217,422
27218,5382
27220,39
27221,39
27222,5383
27223,237
27246,5278
27246,5277
27246,421
27246,412
27246,5258
27246,5306
27246,5253
27246,5379
27246,269
27246,335
27246,5375
27246,400
27246,415
27246,374
27246,261
27246,371
27247,5293
27247,5321
27247,396
27247,419
27248,219
27248,5309
27248,366
27248,5298
27248,5319
27248,250
27248,230
27248,5297
27248,215
27264,390
27264,5314
27264,401
27264,5291
27264,333
27264,5324
27273,345
27273,111
27273,164
27273,406
27273,5259
27273,244
